X,Y,ObjectId,stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,GlobalID
16.6203330000001,48.813677,2341,U15790Z2,"Mikulov, Průmyslová zóna, točna",48.813677,16.620333,571,0,U15790N1184,2,{79C0BCA4-5BED-4AC0-86A8-4262D92CFC68}
16.7781450000001,49.011538,2342,U15364Z2,"Šitbořice, na kopci",49.011538,16.778145,537,0,U15364N1082,2,{D0DE3740-D39C-4FF7-8615-230E4E9B5B0F}
16.7645430000001,49.358998,2343,U12322Z2,"Krasová, dolní konec",49.358998,16.764543,232,0,U12322N1265,2,{2A9466D6-9826-47B9-BB0B-8CE26C2F3AA3}
16.57181,49.4148250000001,2344,U12453Z2,"Černá Hora, Na Škrku",49.414825,16.57181,246,0,U12453N1317,2,{DCD2FC06-9FE8-46D0-83E4-7B40EA116823}
16.707383,49.350913,2345,U12367Z2,"Blansko, Lažánky",49.350913,16.707383,235,0,U12367N1147,2,{ACB282CF-ABB6-4102-8569-8CB479BD3F57}
16.6203330000001,48.813677,2346,U15790Z1,"Mikulov, Průmyslová zóna, točna",48.813677,16.620333,571,0,U15790N1184,2,{2D3815D7-4987-41F3-A3C6-B4D26AA810DB}
16.7761330000001,49.015388,2347,U15366Z2,"Šitbořice, obecní úřad",49.015388,16.776133,537,0,U15366N1083,2,{16BF85F6-12A3-4153-93CB-E495D07A4A3B}
16.7608770000001,49.347518,2348,U12317Z4,"Jedovnice, garáže ČAD",49.347518,16.760877,232,0,U12317N1142,2,{A957C649-1E42-408F-A9B0-3094055DD809}
16.557155,49.411078,2349,U12456Z2,"Žernovník, pod Horkou",49.411078,16.557155,246,0,U12456N1318,2,{2700C83A-6D85-44F2-B57E-8B6952E90B98}
16.702185,49.3524330000001,2350,U12363Z2,"Blansko, Lažánky, kamnárna",49.352433,16.702185,235,0,U12363N1148,2,{6F490637-354F-4F87-BF9A-2A1C8D0DF870}
16.563187,48.821397,2351,U15641Z1,Březí,48.821397,16.563187,561,0,U15641N1183,2,{9FE98041-BA46-432F-89A6-6BA16B2C493F}
16.7752130000001,49.0163200000001,2352,U15365Z1,"Šitbořice, Nikolčická",49.01632,16.775213,537,0,U15365N1084,2,{67C66EE1-3BAB-4040-9AFE-04FE5F2512A9}
16.8469400000001,49.378768,2353,U12403Z2,Kulířov,49.378768,16.84694,240,0,U12403N1267,2,{672977DC-10BA-4E89-B549-DF910B44CE5D}
16.54555,49.4071420000001,2354,U12455Z3,"Žernovník, obecní úřad",49.407142,16.54555,246,0,U12455N1319,2,{60D6C62C-2130-4A0E-A7D2-410A3393DD77}
16.693005,49.350688,2355,U12364Z2,"Blansko, Lažánky, Márovky",49.350688,16.693005,235,0,U12364N1149,2,{E0DA378E-3B44-4A40-A8C9-84210901786F}
16.5355730000001,48.825967,2356,U15642Z1,Dobré Pole,48.825967,16.535573,561,0,U15642N1182,2,{5C345F9F-4230-4D45-86B7-8F1AD68DCCE6}
16.753651,48.9960830000001,2357,U15372Z2,"Nikolčice, škola",48.996083,16.753651,537,0,U15372N1085,2,{AD7585BF-1C6F-400B-9D2C-38559C7AC714}
16.8383650000001,49.3896720000001,2358,U12404Z2,"Lipovec, Marianín",49.389672,16.838365,240,0,U12404N1268,2,{29EE77E4-2521-4344-B127-EB72D80DDFF1}
16.5283870000001,49.396533,2359,U12454Z1,Lubě,49.396533,16.528387,246,0,U12454N1320,2,{1BF85490-1F13-4F11-82AB-888B194692BA}
16.6827480000001,49.352447,2360,U12353Z2,"Blansko, ČKD Orlík",49.352447,16.682748,235,0,U12353N655,2,{59474770-4E8C-4892-9AC9-0B06CD02DE8C}
16.510923,48.8357,2361,U15562Z1,"Novosedly, cihelna",48.8357,16.510923,551,0,U15562N1181,2,{27E06C84-80D0-4925-9A53-A48AA2963DF2}
16.7427750000001,48.9998130000001,2362,U15363Z2,"Nikolčice, ZD",48.999813,16.742775,537,0,U15363N1086,2,{3F7847AD-1FE3-47C4-BE42-6F38DC34F744}
16.8370620000001,49.396963,2363,U12410Z2,"Rozstání, křižovatka",49.396963,16.837062,240,0,U12410N1269,2,{8456CAD6-34A0-4DD5-A689-CA25EFB673FE}
16.54555,49.4071420000001,2364,U12455Z2,"Žernovník, obecní úřad",49.407142,16.54555,246,0,U12455N1319,2,{10C9706C-56EE-420D-B6AB-6FD1C89FF1BF}
16.6734670000001,49.3533130000001,2365,U12349Z2,"Blansko, ČKD nová hala",49.353313,16.673467,235,0,U12349N654,2,{7911490E-202A-4586-8C18-E108CD23CCC1}
16.669747,49.353283,2366,U12352Z2,"Blansko, ČKD strojírna",49.353283,16.669747,235,0,U12352N653,2,{9CC7EDFF-3A6E-4376-9D28-9A24A55B1BA2}
16.656438,49.3497630000001,2367,U12351Z2,"Blansko, ČKD ředitelství",49.349763,16.656438,235,0,U12351N652,2,{4448B1D8-7D57-4972-8EF7-2BE44E4CEFC5}
16.646735,49.3538100000001,2368,U12342Z10,"Blansko, aut. st.",49.35381,16.646735,235,0,U12342N377,2,{AD8FB1A2-1ADB-4AE3-95D2-E33F13790DD3}
16.6562220000001,49.3496220000001,2369,U12351Z1,"Blansko, ČKD ředitelství",49.349622,16.656222,235,0,U12351N652,2,{E54F53B4-C984-4721-867D-81001CFF3282}
16.6689930000001,49.3530470000001,2370,U12352Z1,"Blansko, ČKD strojírna",49.353047,16.668993,235,0,U12352N653,2,{240EDEEA-5D94-455A-9A70-806E2E8BA4F4}
16.6734670000001,49.3533130000001,2371,U12349Z1,"Blansko, ČKD nová hala",49.353313,16.673467,235,0,U12349N654,2,{6CB02C8A-CB1C-4E09-BB41-3038BE63A844}
16.682372,49.3523730000001,2372,U12353Z1,"Blansko, ČKD Orlík",49.352373,16.682372,235,0,U12353N655,2,{F150BAB2-273B-4C11-8271-4AC71B3C2529}
16.693005,49.350688,2373,U12364Z1,"Blansko, Lažánky, Márovky",49.350688,16.693005,235,0,U12364N1149,2,{FB4AC83A-9F97-408F-B72D-7699B29AAD08}
16.7018880000001,49.3523700000001,2374,U12363Z1,"Blansko, Lažánky, kamnárna",49.35237,16.701888,235,0,U12363N1148,2,{F0B8651D-5627-4233-A751-A3487EA2CF6B}
16.7083050000001,49.3506130000001,2375,U12367Z1,"Blansko, Lažánky",49.350613,16.708305,235,0,U12367N1147,2,{B4879630-7E96-4647-9B15-76EED839B47B}
16.7120350000001,49.3517450000001,2376,U12365Z1,"Blansko, Lažánky, škola",49.351745,16.712035,235,0,U12365N1146,2,{C7BF4E39-6339-44FC-8AC2-B78F3BC6252D}
16.735222,49.3446470000001,2377,U12334Z1,"Rudice, rozcestí 2.0",49.344647,16.735222,232,0,U12334N1145,2,{77A5CA27-1BFB-4B77-BD94-BBE05F4139E9}
16.7478580000001,49.3398300000001,2378,U12316Z1,"Jedovnice, Chaloupky",49.33983,16.747858,232,0,U12316N1144,2,{A2963893-64A6-4425-9C18-804D8B2E9B1F}
16.7552830000001,49.3437200000001,2379,U12318Z1,"Jedovnice, náměstí",49.34372,16.755283,232,0,U12318N1143,2,{A443AA65-455C-4DB6-BA12-15561BDEB57E}
16.762078,49.3475930000001,2380,U12317Z1,"Jedovnice, garáže ČAD",49.347593,16.762078,232,0,U12317N1142,2,{F4151E82-80F4-4AC2-BD84-44ADDB4D9A26}
16.7762080000001,49.35648,2381,U12307Z1,"Kotvrdovice, rozcestí Krasová",49.35648,16.776208,230,0,U12307N1141,2,{43DB8784-DB1E-492A-B841-1113F61F1BC4}
16.784182,49.355177,2382,U12302Z1,"Kotvrdovice, obecní úřad",49.355177,16.784182,230,0,U12302N1150,2,{B08E6ACA-771B-452A-B5F5-E8FEE785971D}
16.804312,49.3548520000001,2383,U12314Z1,"Senetářov, MŠ",49.354852,16.804312,230,0,U12314N1136,2,{0477273C-8248-48BC-9E29-2282E22E0A00}
16.818525,49.368567,2384,U12304Z1,"Krásensko, rozcestí 1.0",49.368567,16.818525,230,0,U12304N1135,2,{B2CDCD47-C412-410E-877B-46C6D38FDB26}
16.8292530000001,49.3650430000001,2385,U12305Z1,Krásensko,49.365043,16.829253,230,0,U12305N1134,2,{1FBFECAD-CB49-4866-9CB8-369FD1550131}
16.831087,49.3602730000001,2386,U12306Z1,"Krásensko, ZD",49.360273,16.831087,230,0,U12306N1133,2,{4805762E-02E4-4E84-A45D-7F67B011D742}
16.8330720000001,49.344952,2387,U17351Z2,Podomí,49.344952,16.833072,735,0,U17351N1132,2,{1ADB8B5B-3502-4C35-B696-DA7BE359660E}
16.8492600000001,49.329103,2388,U17353Z2,Ruprechtov,49.329103,16.84926,735,0,U17353N1131,2,{A425C7A5-D8CE-421A-90F4-84188CC7729F}
16.8513970000001,49.3256930000001,2389,U17355Z2,"Ruprechtov, u hřbitova",49.325693,16.851397,735,0,U17355N1130,2,{7F62D39A-D469-4EBA-937B-1ADF1491FB43}
16.8617820000001,49.3216770000001,2390,U17354Z2,"Ruprechtov, hájenka",49.321677,16.861782,735,0,U17354N1129,2,{B1E47BFD-D791-4D9C-935C-1BEA4A4FA524}
16.894215,49.2983530000001,2391,U17308Z2,"Ježkovice, točna",49.298353,16.894215,730,0,U17308N1128,2,{98880E12-E9A0-4178-AF90-C74AFF52EB17}
16.9019250000001,49.295572,2392,U17309Z2,"Ježkovice, u hřbitova",49.295572,16.901925,730,0,U17309N1127,2,{3B81C2EE-2AD3-4FA9-B5F3-FC967E4E1E46}
16.646513,49.3539280000001,2393,U12342Z14,"Blansko, aut. st.",49.353928,16.646513,235,0,U12342N377,2,{5BBAF758-6DEB-45FA-A4D0-EEEA3A64929B}
16.666925,49.337113,2394,U12323Z1,"Olomučany, dolní konec",49.337113,16.666925,232,0,U12323N1151,2,{CB7AB78B-A671-48BA-8322-C369D4D9CB8D}
16.6699100000001,49.33313,2395,U12326Z1,"Olomučany, škola",49.33313,16.66991,232,0,U12326N1152,2,{8B3E8B8E-6969-4B5A-A9BA-F1900EA3A9F4}
16.6723720000001,49.3298600000001,2396,U12325Z1,"Olomučany, restaurace",49.32986,16.672372,232,0,U12325N1153,2,{C1AB618F-2CE2-42DB-9D6D-F901E0FAE028}
16.677083,49.3254400000001,2397,U12324Z1,"Olomučany, horní konec",49.32544,16.677083,232,0,U12324N1154,2,{F3A8C953-394D-4C75-9D25-1D51C601DC6E}
16.6799300000001,49.3228930000001,2398,U12327Z1,"Olomučany, točna",49.322893,16.67993,232,0,U12327N1155,2,{5F4E37B5-02CC-4CB0-A224-955A2DD04D90}
16.6799300000001,49.3228930000001,2399,U12327Z2,"Olomučany, točna",49.322893,16.67993,232,0,U12327N1155,2,{8AB61E00-320E-4BFE-9708-FFA6EE0FD3F9}
16.6771350000001,49.3255130000001,2400,U12324Z2,"Olomučany, horní konec",49.325513,16.677135,232,0,U12324N1154,2,{4B15AE1A-2B64-4263-AEA0-F8FE5B055C9F}
16.6723220000001,49.329975,2401,U12325Z2,"Olomučany, restaurace",49.329975,16.672322,232,0,U12325N1153,2,{10D85A72-66B6-4D68-84E6-6C215768496C}
16.6699100000001,49.33313,2402,U12326Z2,"Olomučany, škola",49.33313,16.66991,232,0,U12326N1152,2,{90542319-4CFC-451D-88D2-C44EBBCC351C}
16.666925,49.337113,2403,U12323Z2,"Olomučany, dolní konec",49.337113,16.666925,232,0,U12323N1151,2,{0F9FBCCA-7729-4BB4-ACAD-4F282524B932}
16.806762,49.351273,2404,U12313Z1,"Senetářov, Jednota",49.351273,16.806762,230,0,U12313N1138,2,{EFDDA007-4AE2-40A6-B407-52BE9D76AAE3}
16.834662,49.3458230000001,2405,U17352Z1,"Podomí, škola",49.345823,16.834662,735,0,U17352N1156,2,{1C26A954-6389-46D7-AE2A-D10946541CAE}
16.6605950000001,49.3595940000001,2406,U12384Z1,"Blansko, Podlesí",49.359594,16.660595,235,0,U12384N1157,2,{4CD55C6C-7C48-4FA8-9CDC-54C462A32DA5}
16.65826,49.3591200000001,2407,U12390Z1,"Blansko, Sadová",49.35912,16.65826,235,0,U12390N1158,2,{1CDF9457-CF5F-49AD-BF2F-D7CA00CD9681}
16.6525150000001,49.3609920000001,2408,U12385Z1,"Blansko, Poliklinika",49.360992,16.652515,235,0,U12385N1159,2,{4C3A8E3C-C1AA-46F5-9831-7ABAB4809B48}
16.6471530000001,49.3536350000001,2409,U12342Z11,"Blansko, aut. st.",49.353635,16.647153,235,0,U12342N377,2,{1C3F0FAF-9CBA-45E0-8FC2-5B28AE82F842}
16.5955230000001,49.2303350000001,2410,U1286Z8,"Královo Pole, nádraží",49.230335,16.595523,101,0,U1286N388,2,{16617A48-B760-4972-BF37-5F580F1555E3}
16.5958010000001,49.2304500000001,2411,U1286Z6,"Královo Pole, nádraží",49.23045,16.595801,101,0,U1286N388,2,{34FBBF0B-F25B-4D3A-8E80-CE46F4B86C73}
16.6466820000001,49.353818,2412,U12342Z12,"Blansko, aut. st.",49.353818,16.646682,235,0,U12342N377,2,{87E5DA30-E0BC-46E8-8648-F1F0D23E81AF}
16.652317,49.360895,2413,U12385Z2,"Blansko, Poliklinika",49.360895,16.652317,235,0,U12385N1159,2,{B498F3EC-E294-44DC-ADBB-70F257306BE6}
16.657995,49.359453,2414,U12390Z2,"Blansko, Sadová",49.359453,16.657995,235,0,U12390N1158,2,{809F11AA-3B7C-4A42-9D18-6AC71C8313F4}
16.6615640000001,49.3595530000001,2415,U12384Z2,"Blansko, Podlesí",49.359553,16.661564,235,0,U12384N1157,2,{87835213-2627-45AE-80F3-BD5C51B4CE9F}
16.6819120000001,49.363702,2416,U12374Z1,"Blansko, Na Žižlavici",49.363702,16.681912,235,0,U12374N1160,2,{4E264434-7C25-4FF8-99B6-89EA9FD2DA0D}
16.695233,49.3679720000001,2417,U12394Z1,"Blansko, Těchov",49.367972,16.695233,235,0,U12394N1161,2,{2D633D28-5E08-459E-BCDC-C40B4136FF65}
16.7130250000001,49.381308,2418,U12011Z2,"Vavřinec, Nové Dvory",49.381308,16.713025,232,0,U12011N1162,2,{8CC76A0A-A9D1-496D-BBD6-ED36F4ED8C8C}
16.717568,49.391377,2419,U12012Z2,"Vavřinec, Suchdol",49.391377,16.717568,232,0,U12012N1163,2,{2C72E0BE-99FF-47BA-8205-F8D452476DDA}
16.7131230000001,49.395137,2420,U12013Z2,"Vavřinec, Veselice",49.395137,16.713123,232,0,U12013N1164,2,{C7ABD0AC-3253-465D-B36D-A8A9134C8E37}
16.7203270000001,49.402745,2421,U12425Z2,Vavřinec,49.402745,16.720327,240,0,U12425N1165,2,{429CEF8E-A7A4-41BA-B40F-64B52EECA5AC}
16.7353680000001,49.4136480000001,2422,U12424Z2,"Sloup, Nová čtvrť",49.413648,16.735368,240,0,U12424N1166,2,{5127256A-2FD8-41BB-A276-A04A116E8E3A}
16.7396670000001,49.415403,2423,U12423Z2,Sloup,49.415403,16.739667,240,0,U12423N1167,2,{57341A74-E65B-4700-99F8-DA0D80DCB02B}
16.713625,49.4466830000001,2424,U12620Z2,Němčice,49.446683,16.713625,262,0,U12620N1168,2,{6BB8024F-4944-4B21-B066-CAF5D40E7D47}
16.7179830000001,49.4502670000001,2425,U12621Z2,"Němčice, Jednota",49.450267,16.717983,262,0,U12621N1169,2,{8F3E2C88-7DE8-4BB2-87DD-1EF1FE31676D}
16.720465,49.4517420000001,2426,U12622Z2,"Němčice, Dendera",49.451742,16.720465,262,0,U12622N1170,2,{AA055289-6441-4A1C-8944-EC56F0EE261D}
16.732787,49.4558200000001,2427,U12618Z2,Ludíkov,49.45582,16.732787,262,0,U12618N1171,2,{70CB64C1-544D-4AB9-92E3-D3A44C28914D}
16.737,49.4581880000001,2428,U12619Z2,"Ludíkov, rozcestí",49.458188,16.737,262,0,U12619N1172,2,{B2F1E5C2-2526-4EAC-985F-3DB3787B1F77}
16.7549330000001,49.4684970000001,2429,U12628Z2,Žďárná,49.468497,16.754933,262,0,U12628N1173,2,{A2A0F8B2-538D-4F82-BD75-A22C5DE5DB62}
16.76194,49.481303,2430,U12623Z2,Suchý,49.481303,16.76194,262,0,U12623N1174,2,{E8C6F915-7EAE-46ED-B88A-E162453AF4B5}
16.76129,49.487335,2431,U12624Z2,"Suchý, u rybníka",49.487335,16.76129,262,0,U12624N1175,2,{85521363-1C50-4AF4-8277-9AE32C715CFF}
16.7643170000001,49.5037170000001,2432,U12605Z2,"Benešov, ZD střed",49.503717,16.764317,260,0,U12605N1176,2,{6A5792E9-C72E-477B-8747-8AF53B9E8468}
16.767662,49.508993,2433,U12601Z2,Benešov,49.508993,16.767662,260,0,U12601N1177,2,{9E4B6ED7-FAFA-4E10-B593-76C8C0454051}
16.767662,49.508993,2434,U12601Z1,Benešov,49.508993,16.767662,260,0,U12601N1177,2,{8A01E519-029A-4EFA-A830-4F21EDDEBEFD}
16.764075,49.5031520000001,2435,U12605Z1,"Benešov, ZD střed",49.503152,16.764075,260,0,U12605N1176,2,{CE3AD8ED-910C-48D6-9959-1B0DEED73C7C}
16.76129,49.487335,2436,U12624Z1,"Suchý, u rybníka",49.487335,16.76129,262,0,U12624N1175,2,{945184BD-FD27-4582-9F85-9817D470E268}
16.76194,49.481303,2437,U12623Z1,Suchý,49.481303,16.76194,262,0,U12623N1174,2,{BA1AD12B-CBD1-4EC3-93D0-26B9E5492AED}
16.7549330000001,49.4684970000001,2438,U12628Z1,Žďárná,49.468497,16.754933,262,0,U12628N1173,2,{DD2BDCB4-FE77-4CD6-A72D-18F273B238D1}
16.735956,49.4582340000001,2439,U12619Z1,"Ludíkov, rozcestí",49.458234,16.735956,262,0,U12619N1172,2,{F68FF80E-97C9-4429-A3DF-0A53504F6D41}
16.732787,49.4558200000001,2440,U12618Z1,Ludíkov,49.45582,16.732787,262,0,U12618N1171,2,{3FE69F42-48D6-45A0-8540-2405C12BF934}
16.72031,49.4516970000001,2441,U12622Z1,"Němčice, Dendera",49.451697,16.72031,262,0,U12622N1170,2,{2395899A-E053-4D71-AE88-6D48F187B965}
16.717952,49.4502580000001,2442,U12621Z1,"Němčice, Jednota",49.450258,16.717952,262,0,U12621N1169,2,{74C72997-6B71-4594-B43F-390E0DD8B42E}
16.713422,49.4465480000001,2443,U12620Z1,Němčice,49.446548,16.713422,262,0,U12620N1168,2,{97CF15D7-0A86-46DC-8893-FA653C57927C}
16.739603,49.4155030000001,2444,U12423Z1,Sloup,49.415503,16.739603,240,0,U12423N1167,2,{48E1090A-E8F6-48E6-802F-D53BABF27053}
16.735327,49.413733,2445,U12424Z1,"Sloup, Nová čtvrť",49.413733,16.735327,240,0,U12424N1166,2,{0D1A5A96-E63F-4108-962B-CBA63A8D3C30}
16.720293,49.4027970000001,2446,U12425Z1,Vavřinec,49.402797,16.720293,240,0,U12425N1165,2,{1FA38894-77F7-4C7A-A981-AE512048ED65}
16.7131230000001,49.395137,2447,U12013Z1,"Vavřinec, Veselice",49.395137,16.713123,232,0,U12013N1164,2,{E8D9E5AC-75D9-4721-A968-CA107051D96C}
16.717568,49.391377,2448,U12012Z1,"Vavřinec, Suchdol",49.391377,16.717568,232,0,U12012N1163,2,{1B83482C-90C6-48D7-857A-06364C945027}
16.712613,49.381221,2449,U12011Z1,"Vavřinec, Nové Dvory",49.381221,16.712613,232,0,U12011N1162,2,{5D00464F-1DF7-47E3-871A-C0FFBE833CCF}
16.6952880000001,49.3680360000001,2450,U12394Z2,"Blansko, Těchov",49.368036,16.695288,235,0,U12394N1161,2,{D880C3FF-D2DC-4589-BFB5-DF7ED2F43208}
16.6819120000001,49.363702,2451,U12374Z2,"Blansko, Na Žižlavici",49.363702,16.681912,235,0,U12374N1160,2,{66651871-21EC-4D37-8729-F656AFA9716E}
16.4019280000001,48.8314720000001,2452,U15632Z4,"Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831472,16.401928,560,0,U15632N10,2,{9106D091-C130-4EF7-978F-4141BFF4FC43}
16.7234300000001,49.0009450000001,2453,U15352Z2,"Křepice, dolní",49.000945,16.72343,537,0,U15352N1087,2,{7E846B7F-987A-467F-87CF-D3B06F43F375}
16.810772,49.3861680000001,2454,U12310Z2,"Lipovec, kravín",49.386168,16.810772,230,0,U12310N1270,2,{F912EEB7-11D3-4575-A2A2-FDE98AE929BD}
16.494092,48.8383670000001,2455,U15561Z1,Novosedly,48.838367,16.494092,551,0,U15561N1180,2,{B11ABBAF-7C12-4311-8B3A-B44041B8F3E8}
16.487133,48.8574350000001,2456,U15558Z1,Drnholec,48.857435,16.487133,551,0,U15558N1179,2,{BCE841BC-4905-4229-BD64-7800884E627F}
16.5170370000001,49.413737,2457,U12446Z2,"Brťov-Jeneč, obecní úřad",49.413737,16.517037,246,0,U12446N1321,2,{62D5654A-793B-423A-B0C9-D372F801C497}
16.8077230000001,49.3827470000001,2458,U12308Z2,Lipovec,49.382747,16.807723,230,0,U12308N1271,2,{7A9C4F6F-09DB-4B86-8E72-CDFCB60B9AB4}
16.487133,48.8574350000001,2459,U15558Z3,Drnholec,48.857435,16.487133,551,0,U15558N1179,2,{FBF5514C-9AA5-4275-B8B3-EE98CE17B1E3}
16.7175800000001,48.9983980000001,2460,U15353Z2,"Křepice, škola",48.998398,16.71758,537,0,U15353N1088,2,{44B853AD-56F7-46EF-A40C-B4B669CBB7A6}
16.507821,49.4111500000001,2461,U12447Z2,"Brťov-Jeneč, Jeneč",49.41115,16.507821,246,0,U12447N1322,2,{D3360192-CA35-4990-9FCB-4224B2A22670}
16.812805,49.3790670000001,2462,U12309Z2,"Lipovec, horní konec",49.379067,16.812805,230,0,U12309N1272,2,{172CB457-00AE-462B-944C-B411CE9E1850}
16.556767,48.9181730000001,2463,U15427Z4,"Pasohlávky, rozcestí Ivaň",48.918173,16.556767,540,0,U15427N45,2,{9D3037D2-C13A-4AA4-924D-158C69C3B03B}
16.675707,48.9950720000001,2464,U15336Z2,Velké Němčice,48.995072,16.675707,535,0,U15336N1089,2,{6C1C6EDE-39E4-49BB-AB71-23AD800C6D76}
16.4922960000001,49.414118,2465,U12419Z1,"Bukovice, rozcestí 1.0",49.414118,16.492296,247,0,U12419N1323,2,{E56DC14E-76AD-4980-9E18-8BCBC7BD2F8B}
16.8128300000001,49.3790930000001,2466,U12309Z1,"Lipovec, horní konec",49.379093,16.81283,230,0,U12309N1272,2,{56AF7303-6783-4BB6-B42B-8239AE3E4395}
16.487133,48.8574350000001,2467,U15558Z4,Drnholec,48.857435,16.487133,551,0,U15558N1179,2,{B1A0C5F9-6F7C-435D-907A-7C150767939C}
16.6053420000001,48.9637530000001,2468,U15307Z1,"Vranovice, žel.st.",48.963753,16.605342,535,0,U15307N437,2,{D48E59AE-7AB1-4283-89FD-8C1C3125062E}
16.48026,49.4150770000001,2469,U12422Z1,Zhoř,49.415077,16.48026,247,0,U12422N1324,2,{F4988AB6-4817-46B4-8A08-314C0FECD80F}
16.4544680000001,49.4156100000001,2470,U12421Z1,"Rašov, hostinec",49.41561,16.454468,247,0,U12421N1325,2,{9212ACC7-5181-466F-BEAB-397246468FD3}
16.4490670000001,49.4158400000001,2471,U12420Z1,"Rašov, dolní konec",49.41584,16.449067,247,0,U12420N1326,2,{B15EFC1D-3801-4CE1-A504-0A2D2A3374AE}
16.419222,49.4114470000001,2472,U13418Z2,"Lomnice, internát",49.411447,16.419222,340,0,U13418N1327,2,{BC6FD077-E9CE-4CBD-8CC0-A5C338FD3677}
16.408305,49.4100520000001,2473,U13421Z1,"Lomnice, Družstevní",49.410052,16.408305,340,0,U13421N1328,2,{B760C697-0E27-40B2-86EB-E1B38AD33D90}
16.414044,49.4033220000001,2474,U13419Z1,"Lomnice, náměstí",49.403322,16.414044,340,0,U13419N1329,2,{4C1E2909-6F86-4075-B35E-0D4DE5A2A42A}
16.414269,49.4034710000001,2475,U13419Z4,"Lomnice, náměstí",49.403471,16.414269,340,0,U13419N1329,2,{537EE421-95EA-4BB4-87F9-AC12DF9F6560}
16.408284,49.410328,2476,U13421Z2,"Lomnice, Družstevní",49.410328,16.408284,340,0,U13421N1328,2,{AAA7F01D-FB0B-4D94-B793-0DFF1A7CAB0E}
16.4194900000001,49.4115170000001,2477,U13418Z1,"Lomnice, internát",49.411517,16.41949,340,0,U13418N1327,2,{B9DC06DE-384B-4876-9FA5-90F0BF63B77D}
16.4481480000001,49.4163770000001,2478,U12420Z2,"Rašov, dolní konec",49.416377,16.448148,247,0,U12420N1326,2,{2E0D68DD-2E20-45AE-9E24-4FCB203194DE}
16.4544680000001,49.4156100000001,2479,U12421Z2,"Rašov, hostinec",49.41561,16.454468,247,0,U12421N1325,2,{478065BD-0579-4080-9397-97DC2A8A779F}
16.48026,49.4150770000001,2480,U12422Z2,Zhoř,49.415077,16.48026,247,0,U12422N1324,2,{BCFA4D9F-BB0C-441F-BA32-6B22F5060DB5}
16.49213,49.4141250000001,2481,U12419Z3,"Bukovice, rozcestí 1.0",49.414125,16.49213,247,0,U12419N1323,2,{8AB2382E-D530-4C32-A2F1-ABBB30A0EB33}
16.5075630000001,49.4110700000001,2482,U12447Z1,"Brťov-Jeneč, Jeneč",49.41107,16.507563,246,0,U12447N1322,2,{2A899167-9E13-41DD-8929-5C4978055D80}
16.517367,49.413818,2483,U12446Z1,"Brťov-Jeneč, obecní úřad",49.413818,16.517367,246,0,U12446N1321,2,{90ED4460-2727-45FF-A9FE-84C368A81B42}
16.545602,49.407048,2484,U12455Z4,"Žernovník, obecní úřad",49.407048,16.545602,246,0,U12455N1319,2,{11C239F0-254A-47E1-B569-F1FE450ADE3C}
16.528372,49.3964250000001,2485,U12454Z2,Lubě,49.396425,16.528372,246,0,U12454N1320,2,{80E18D2E-CE3E-4A59-A41C-8FA0E89FADCB}
16.545602,49.407048,2486,U12455Z1,"Žernovník, obecní úřad",49.407048,16.545602,246,0,U12455N1319,2,{3A89CA73-47ED-42EA-8E1D-050CC2A0B54B}
16.557197,49.411031,2487,U12456Z1,"Žernovník, pod Horkou",49.411031,16.557197,246,0,U12456N1318,2,{3FCAC210-57B1-42C9-AD8F-4EC1D1AAA600}
16.5719720000001,49.414675,2488,U12453Z1,"Černá Hora, Na Škrku",49.414675,16.571972,246,0,U12453N1317,2,{796CD15A-EF9B-42DA-B0BB-35457BB4C89D}
16.5898970000001,49.4202100000001,2489,U12444Z2,"Bořitov, sokolovna",49.42021,16.589897,246,0,U12444N1316,2,{7A04CB79-F659-4FE7-B4F8-622AFC674296}
16.5904430000001,49.422585,2490,U12443Z2,Bořitov,49.422585,16.590443,246,0,U12443N1315,2,{A216F84C-F1C3-4DEC-9582-B87A38ACDCFC}
16.6170530000001,49.4109750000001,2491,U12431Z1,"Rájec-Jestřebí, Jestřebí",49.410975,16.617053,245,0,U12431N1314,2,{3DE4B7B8-6428-4C34-96B8-23AED3C6F83C}
16.6271570000001,49.4090870000001,2492,U12439Z1,"Rájec-Jestřebí, železniční stanice",49.409087,16.627157,245,0,U12439N374,2,{824D13C4-2921-44E2-B5B5-35FAA620EF6A}
16.6325200000001,49.403417,2493,U12436Z1,"Rájec-Jestřebí, MKZ",49.403417,16.63252,245,0,U12436N1313,2,{5093B6DF-E084-4BEF-A063-43AB0E25C427}
16.641292,49.372507,2494,U12371Z2,"Blansko, Metra 2, čerpací stanice",49.372507,16.641292,235,0,U12371N1258,2,{19A6B450-E44E-4BD2-9B2A-3AC27E413688}
16.646842,49.3535230000001,2495,U12342Z20,"Blansko, aut. st.",49.353523,16.646842,235,0,U12342N377,2,{3A553E29-E8DE-4314-ACF0-41D2D3B2BA17}
16.690073,49.3680220000001,2496,U12395Z2,"Blansko, Těchov, MŠ",49.368022,16.690073,235,0,U12395N1256,2,{BE71D300-88AF-4E9F-B9D5-895E4A4EC25E}
16.811332,49.348578,2497,U12312Z1,"Senetářov, Chemoplast",49.348578,16.811332,230,0,U12312N1137,2,{8559B071-C589-45F0-AC7E-32CE6DE959DD}
